Unnamed: 0	university	career	inscription_date	first_name	last_name	gender	age	location	email	postal_code
211	universidad nacional de río cuarto	ingeniería electrónica	2020-09-17	jennifer	king	female	25	adolfo rodriguez saa	garygibson@yahoo.com	5777
212	universidad nacional de río cuarto	licenciatura en sociología 	2020-09-17	stacey	davis	female	73	brea chimpana	gblake@hotmail.com	4230
213	universidad nacional de río cuarto	licenciatura en artes	2020-09-17	natalie	butler	female	51	avestruz	ujohnson@yahoo.com	8183
214	universidad nacional de río cuarto	medicina	2020-09-17	valerie	rivera	female	74	campo horquesco	hoodaaron@gmail.com	2144
215	universidad nacional de río cuarto	licenciatura en terapia ocupacional	2020-09-17	andrew	wallace	male	46	arroyo	james52@hotmail.com	3300
216	universidad nacional de río cuarto	licenciatura en ciencias ambientales	2020-09-18	michael	osborne	male	74	bajo las tunas	david78@gmail.com	3017
217	universidad nacional de río cuarto	técnico para bioterios 	2020-09-18	rick	bell	male	9	centro comunitario cnia nue	emiller@yahoo.com	3118
218	universidad nacional de río cuarto	licenciatura en terapia ocupacional	2020-09-18	zachary	pace	male	69	amadores	kenneth09@hotmail.com	4716
219	universidad nacional de río cuarto	licenciatura en artes	2020-09-18	philip	kelley	male	80	el dia	beckcraig@hotmail.com	6241
220	universidad nacional de río cuarto	contador público 	2020-09-18	jeremiah	le	male	38	colman	amandahaney@hotmail.com	7201
221	universidad nacional de río cuarto	arquitectura	2020-09-18	jeremy	rodriguez	male	82	huanqueros	juliansilva@hotmail.com	3076
222	universidad nacional de río cuarto	licenciatura en administración 	2020-09-18	larry	fuentes	male	37	aguas de las mulas	youngjennifer@hotmail.com	8349
223	universidad nacional de río cuarto	licenciatura en ciencia política 	2020-09-18	steven	blake	male	33	longchamps	amandapalmer@yahoo.com	1854
224	universidad nacional de río cuarto	licenciatura en ciencias de la educación 	2020-09-18	william	ramirez	male	66	acheral	kaufmanamy@yahoo.com	5260
225	universidad nacional de río cuarto	licenciatura en planificación y diseño del paisaje	2020-09-18	jonathan	mclaughlin	male	52	colonia arocena ina	kevinedwards@yahoo.com	3231
226	universidad nacional de río cuarto	licenciatura en ciencias biológicas	2020-09-18	ian	west	male	13	angelita	stephanie32@yahoo.com	5711
227	universidad nacional de río cuarto	medicina	2020-09-19	kristina	md	female	22	algarrobitos 1ro	nelsonalexis@hotmail.com	3150
228	universidad nacional de río cuarto	licenciatura en planificación y diseño del paisaje	2020-09-19	paula	conner	female	81	colonia jauregui	ballardtammy@gmail.com	5622
229	universidad nacional de río cuarto	ingeniería electrónica	2020-09-19	jeanne	clark	female	22	banda florida	ymiller@hotmail.com	5351
230	universidad nacional de río cuarto	licenciatura en ciencia y tecnología de alimentos	2020-09-19	david	ochoa	male	55	el campamento	millerrobert@gmail.com	3524
231	universidad nacional de río cuarto	bioquímica	2020-09-19	kara	reyes	female	23	la union	pbooker@hotmail.com	7160
232	universidad nacional de río cuarto	licenciatura en ciencias de la educación 	2020-09-19	amanda	mendoza	female	96	barrio jardin luzuriaga	jamesgriffith@gmail.com	5513
233	universidad nacional de río cuarto	licenciatura en ciencias biológicas	2020-09-19	amy	nichols	female	83	aldea asuncion	ashley55@hotmail.com	2841
234	universidad nacional de río cuarto	licenciatura en ciencias ambientales	2020-09-19	alexander	elliott	male	11	gobernador roca	cmaldonado@yahoo.com	3324
235	universidad nacional de río cuarto	ingeniería electrónica	2020-09-19	james	lee	male	74	agua amarga	ugray@yahoo.com	5719
236	universidad nacional de río cuarto	técnico para bioterios 	2020-09-19	susan	morales	female	68	el zapallar	sharon92@hotmail.com	5353
237	universidad nacional de río cuarto	licenciatura en producción de bioimagenes	2020-09-19	kayla	brock	female	2	carlos spegazzini	fuentesjay@gmail.com	1812
238	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-09-19	nathaniel	shelton	male	61	villa sauce	parkskatherine@hotmail.com	6235
239	universidad nacional de río cuarto	contador público 	2020-09-19	valerie	dudley	female	34	castilla	fward@hotmail.com	6616
240	universidad nacional de río cuarto	técnico para bioterios 	2020-09-20	pamela	moon	female	57	barrio villa adela	frankjohnson@hotmail.com	5584
241	universidad nacional de río cuarto	agronomía	2020-09-20	kaitlin	johnson	female	6	colonia zambungo	asaunders@hotmail.com	6628
242	universidad nacional de río cuarto	licenciatura en ciencias antropológicas	2020-09-20	daniel	vega	male	85	diego lopez	ruthcruz@hotmail.com	3180
243	universidad nacional de río cuarto	actuario 	2020-09-20	kevin	valentine	male	8	kilometro 112	hernandezjason@hotmail.com	7240
244	universidad nacional de río cuarto	ingeniería en informática	2020-09-20	corey	parks	male	71	ingeniero allan	fochoa@yahoo.com	1891
245	universidad nacional de río cuarto	farmacia	2020-09-20	matthew	hernandez	male	44	arroyo grande	wholt@hotmail.com	7174
246	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-09-20	sara	richardson	female	27	albariño	hsavage@gmail.com	3183
247	universidad nacional de río cuarto	licenciatura en ciencias de la computación	2020-09-20	dr.	hess	female	16	america unida	jessica60@yahoo.com	1862
248	universidad nacional de río cuarto	ingeniería electrónica	2020-09-20	keith	delacruz	male	2	cañadon del toro	barry04@gmail.com	9303
249	universidad nacional de río cuarto	bioquímica	2020-09-21	wesley	pierce	male	17	argerich	brandonsanchez@gmail.com	8134
250	universidad nacional de río cuarto	licenciatura en gestión de agroalimentos	2020-09-21	travis	reynolds	male	1	arenales	dbrooks@yahoo.com	5539
251	universidad nacional de río cuarto	ingeniería mecánica	2020-09-21	christian	douglas	male	61	frigorifico cap	richardsmichael@yahoo.com	9421
252	universidad nacional de río cuarto	licenciatura en musicoterapia	2020-09-21	luke	hunter	male	35	chamical	rodriguezlisa@gmail.com	5380
253	universidad nacional de río cuarto	farmacia	2020-09-21	cheryl	pena	female	27	adrogue	nicholasrivera@yahoo.com	1846
254	universidad nacional de río cuarto	licenciatura en psicología	2020-09-21	vickie	brown	female	20	santa teresita	colleen14@hotmail.com	7107
255	universidad nacional de río cuarto	ingeniería electrónica	2020-09-21	sharon	thompson	female	13	barrio don santiago	icaldwell@yahoo.com	3304
256	universidad nacional de río cuarto	ciencias veterinarias	2020-09-21	jesse	parker	male	21	colonia las yescas	hpetersen@gmail.com	6513
257	universidad nacional de río cuarto	diseño de imagen y sonido	2020-09-21	laura	bruce	female	47	antonio pini	brittneymurphy@gmail.com	3061
258	universidad nacional de río cuarto	agronomía	2020-09-21	brian	george	male	81	apostoles	chad58@gmail.com	3350
259	universidad nacional de río cuarto	licenciatura en ciencias de la educación 	2020-09-21	austin	lewis	male	60	balde de leyes	ofletcher@hotmail.com	5446
260	universidad nacional de río cuarto	licenciatura en sociología 	2020-09-21	craig	smith	male	81	temperley	fdillon@gmail.com	1834
261	universidad nacional de río cuarto	farmacia	2020-09-21	brad	vega	male	77	monte chingolo	laurenkennedy@hotmail.com	1825
262	universidad nacional de río cuarto	medicina	2020-09-21	alicia	martin	female	26	agua azul	bwheeler@gmail.com	4132
263	universidad nacional de río cuarto	licenciatura en ciencias ambientales	2020-09-21	nathan	allen	male	6	avestruz	john09@gmail.com	8183
264	universidad nacional de río cuarto	licenciatura en producción de bioimagenes	2020-09-21	lisa	reyes	female	93	banda de lucero	jenniferhiggins@yahoo.com	5333
265	universidad nacional de río cuarto	licenciatura en administración 	2020-09-21	emily	sexton	female	30	escuela agricola don bosco	marchunter@gmail.com	1815
266	universidad nacional de río cuarto	licenciatura en planificación y diseño del paisaje	2020-09-21	rachel	md	female	44	alto grande	thomasmedina@gmail.com	5572
267	universidad nacional de río cuarto	ingeniería en informática	2020-09-21	michelle	schroeder	female	40	jose ferrari	wisebrian@gmail.com	1905
268	universidad nacional de río cuarto	licenciatura en ciencia política 	2020-09-21	daniel	howell	male	26	america	mariowashington@yahoo.com	6237
269	universidad nacional de río cuarto	ingeniería electrónica	2020-09-22	jonathan	evans	male	15	apeadero guanacache	annette62@yahoo.com	5431
270	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-09-22	melanie	garcia	female	29	colonia velez	suarezcharles@hotmail.com	2933
271	universidad nacional de río cuarto	actuario 	2020-09-22	george	martinez	male	47	comandante nicanor otamendi	andrewjackson@hotmail.com	7603
272	universidad nacional de río cuarto	actuario 	2020-09-22	john	mitchell	male	43	barro negro	matthew24@hotmail.com	4718
273	universidad nacional de río cuarto	licenciatura en ciencias antropológicas	2020-09-22	jamie	conway	female	2	ingeniero balbin	sanchezbianca@gmail.com	6051
274	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-09-22	robert	mcknight	male	2	la pastora	vberger@yahoo.com	7001
275	universidad nacional de río cuarto	licenciatura en relaciones del trabajo 	2020-09-22	walter	schneider	male	37	las hermanas	brandon45@hotmail.com	7412
276	universidad nacional de río cuarto	licenciatura en artes	2020-09-22	daniel	johnson	male	73	cramer	fryjoan@yahoo.com	5733
277	universidad nacional de río cuarto	licenciatura en ciencia política 	2020-09-22	jamie	dvm	female	37	florencio varela	jamesmartinez@gmail.com	1888
278	universidad nacional de río cuarto	licenciatura en artes	2020-09-23	jay	webster	male	0	caminera napaleofu	eweiss@yahoo.com	7007
279	universidad nacional de río cuarto	licenciatura en ciencias antropológicas	2020-09-23	ian	smith	male	37	colonia california	wbaker@gmail.com	3005
280	universidad nacional de río cuarto	licenciatura en ciencias de la educación 	2020-09-23	jared	joseph	male	13	la cañada	james98@gmail.com	5567
281	universidad nacional de río cuarto	arquitectura	2020-09-23	tammy	gibson	female	50	sierra de la ventana	andrew32@gmail.com	8168
282	universidad nacional de río cuarto	medicina	2020-09-23	george	carter	male	48	adolfo van praet	olee@hotmail.com	6212
283	universidad nacional de río cuarto	licenciatura en relaciones del trabajo 	2020-09-23	christopher	smith	male	61	alpasinche	dodsonmark@hotmail.com	5325
284	universidad nacional de río cuarto	diseño industrial	2020-09-23	steven	moore	male	55	godoy	kelseymassey@hotmail.com	2921
285	universidad nacional de río cuarto	diseño de imagen y sonido	2020-09-23	andrew	webster	male	27	antonio tomas sud	vwalker@yahoo.com	3134
286	universidad nacional de río cuarto	técnico para bioterios 	2020-09-23	ryan	nelson	male	83	antonio carboni	victormora@hotmail.com	7243
287	universidad nacional de río cuarto	ingeniería electrónica	2020-09-23	melissa	ward	female	35	alastuey	josephle@yahoo.com	6703
288	universidad nacional de río cuarto	licenciatura en psicología	2020-09-23	alan	webb	male	70	planchada banderita	amy06@hotmail.com	3370
289	universidad nacional de río cuarto	licenciatura en musicoterapia	2020-09-23	jessica	pacheco	female	64	frigorifico cap	kristapineda@yahoo.com	9421
290	universidad nacional de río cuarto	licenciatura en ciencias ambientales	2020-09-24	ronald	jenkins	male	93	la eduvigis	cynthia17@yahoo.com	3507
291	universidad nacional de río cuarto	licenciatura en relaciones del trabajo 	2020-09-24	lisa	chen	female	39	agustoni	timothybryant@gmail.com	6361
292	universidad nacional de río cuarto	actuario 	2020-09-24	blake	glass	male	22	algarrobo	andrew33@yahoo.com	8136
293	universidad nacional de río cuarto	licenciatura en ciencias geológicas	2020-09-24	jeffrey	carter	male	78	cataratas del iguazu	kristin92@hotmail.com	3372
294	universidad nacional de río cuarto	licenciatura en terapia ocupacional	2020-09-24	tammy	middleton	female	41	perez	davidwilkins@gmail.com	2121
295	universidad nacional de río cuarto	licenciatura en ciencia y tecnología de alimentos	2020-09-24	meghan	grimes	female	9	cañadita	hthomas@gmail.com	3052
296	universidad nacional de río cuarto	licenciatura en producción de bioimagenes	2020-09-24	jesse	lynch	male	10	buena vista	bwalsh@hotmail.com	5525
297	universidad nacional de río cuarto	diseño de imagen y sonido	2020-09-24	diana	mcdonald	female	14	francisco paz	heather67@yahoo.com	2111
298	universidad nacional de río cuarto	licenciatura en administración 	2020-09-24	timothy	james	male	63	calera	qmartin@yahoo.com	3281
299	universidad nacional de río cuarto	contador público 	2020-09-24	christopher	fox	male	71	25 de mayo	sarahreilly@hotmail.com	8201
300	universidad nacional de río cuarto	ingeniería en informática	2020-09-24	james	hughes	male	49	25 de mayo	istephenson@yahoo.com	8201
301	universidad nacional de río cuarto	licenciatura en ciencia política 	2020-09-25	nicholas	schultz	male	97	arminda	ymcguire@hotmail.com	2119
302	universidad nacional de río cuarto	ciencias veterinarias	2020-09-25	matthew	barrett	male	77	clason	salazarbenjamin@yahoo.com	2146
303	universidad nacional de río cuarto	farmacia	2020-09-25	michele	duncan	female	88	boulogne	barkerlaura@gmail.com	1609
304	universidad nacional de río cuarto	bioquímica	2020-09-25	thomas	boyd	male	19	agua amarilla la hoyada	sharris@gmail.com	4139
305	universidad nacional de río cuarto	agronomía	2020-09-25	william	dunlap	male	12	chamical	caitlinmcguire@hotmail.com	5380
306	universidad nacional de río cuarto	licenciatura en ciencias de la computación	2020-09-25	jason	gomez	male	0	arroyo quintana	benjaminmacias@hotmail.com	3505
307	universidad nacional de río cuarto	ingeniería mecánica	2020-09-25	martha	ferguson	female	41	abra de hinojo	davidwebster@hotmail.com	8170
308	universidad nacional de río cuarto	medicina	2020-09-25	ricky	owens	male	89	acasape	lbarton@hotmail.com	5722
309	universidad nacional de río cuarto	licenciatura en administración 	2020-09-25	andrew	vasquez	male	49	25 de mayo	sarahhale@yahoo.com	8201
310	universidad nacional de río cuarto	licenciatura en sociología 	2020-09-25	michael	salazar	male	15	estancia las isletas	hrosario@yahoo.com	8148
311	universidad nacional de río cuarto	técnico para bioterios 	2020-09-25	angela	johnson	female	97	est jauregui va flandria	johncowan@gmail.com	6706
312	universidad nacional de río cuarto	licenciatura en artes	2020-09-25	darlene	hicks	female	8	barrio batan	henrykatherine@gmail.com	7601
313	universidad nacional de río cuarto	bioquímica	2020-09-25	derek	fisher	male	23	abipones	ktorres@hotmail.com	3042
314	universidad nacional de río cuarto	licenciatura en relaciones del trabajo 	2020-09-25	jennifer	sanders	female	20	acevedo	erin58@yahoo.com	2717
315	universidad nacional de río cuarto	licenciatura en musicoterapia	2020-09-25	christopher	williams	male	29	corralito	donna12@yahoo.com	4753
316	universidad nacional de río cuarto	contador público 	2020-09-26	edward	gibson	male	92	aguas verdes	nicole98@gmail.com	7112
317	universidad nacional de río cuarto	licenciatura en ciencias antropológicas	2020-09-26	monica	brown	female	16	caseros	marcussnow@yahoo.com	3262
318	universidad nacional de río cuarto	diseño de imagen y sonido	2020-09-26	timothy	harrison	male	87	arano	angela35@hotmail.com	6443
