,universidad,careers,fecha_de_inscripcion,names,sexo,birth_dates,correos_electronicos,codigo_postal
205,_universidad_de_palermo,arquitectura,18/Sep/20,catherine_davies,f,20/Sep/25,robert01@yahoo.com,4606
206,_universidad_de_palermo,licenciatura_en_sociología_,18/Sep/20,brenda_tran,f,10/Feb/18,dmorgan@gmail.com,4701
207,_universidad_de_palermo,bioquímica,18/Sep/20,sarah_lawson,f,27/Mar/20,leecatherine@hotmail.com,8422
208,_universidad_de_palermo,medicina,18/Sep/20,miss_allison_ramirez,f,01/Mar/99,millerandrea@gmail.com,3076
209,_universidad_de_palermo,técnico_para_bioterios_,18/Sep/20,michael_shepherd,m,15/Apr/62,gjordan@gmail.com,3485
210,_universidad_de_palermo,contador_público_,18/Sep/20,stephen_anderson,m,03/Nov/63,gonzalezkenneth@hotmail.com,6646
211,_universidad_de_palermo,diseño_industrial,18/Sep/20,jesus_sims,m,05/Nov/36,gregory26@gmail.com,3357
212,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,18/Sep/20,john_mack,m,12/Mar/33,brendanboone@yahoo.com,2814
213,_universidad_de_palermo,licenciatura_en_ciencia_política_,18/Sep/20,oscar_daugherty,m,12/Jan/59,vincentbrown@yahoo.com,4149
214,_universidad_de_palermo,agronomía,19/Sep/20,amy_hayes,f,04/Feb/76,emyers@yahoo.com,2703
215,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,19/Sep/20,matthew_johnson,m,01/Nov/02,linda91@hotmail.com,5584
216,_universidad_de_palermo,ciencias_veterinarias,19/Sep/20,kenneth_vincent,m,15/Sep/39,walkergloria@gmail.com,5591
217,_universidad_de_palermo,farmacia,19/Sep/20,craig_york,m,25/Nov/19,nharris@yahoo.com,6721
218,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,19/Sep/20,janet_hines,f,14/Nov/15,tina57@gmail.com,8340
219,_universidad_de_palermo,licenciatura_en_administración_,19/Sep/20,jose_burke,m,04/Jun/95,carrie60@gmail.com,6403
220,_universidad_de_palermo,licenciatura_en_musicoterapia,19/Sep/20,wendy_clarke,f,17/Jun/24,ijones@yahoo.com,9013
221,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,19/Sep/20,craig_king,m,02/Dec/70,xmolina@hotmail.com,8144
222,_universidad_de_palermo,ciencias_veterinarias,19/Sep/20,kristen_carter,f,08/Feb/67,lori20@yahoo.com,9100
223,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,19/Sep/20,susan_smith,f,05/Mar/95,stokestimothy@hotmail.com,2942
224,_universidad_de_palermo,arquitectura,19/Sep/20,randy_rodriguez,m,11/Jul/15,ehernandez@gmail.com,4142
225,_universidad_de_palermo,ciencias_veterinarias,19/Sep/20,patricia_bowen,f,30/Apr/75,duane42@yahoo.com,5341
226,_universidad_de_palermo,ingeniería_mecánica,20/Sep/20,andre_cook,m,21/Nov/87,charlesmorrison@hotmail.com,6100
227,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,20/Sep/20,paula_stevens,f,22/Oct/95,fjohnson@gmail.com,3592
228,_universidad_de_palermo,actuario_,20/Sep/20,stacey_haas,f,31/Jul/54,kkelley@hotmail.com,3172
229,_universidad_de_palermo,licenciatura_en_musicoterapia,20/Sep/20,stephen_travis,m,19/Sep/84,joshuaowen@yahoo.com,2740
230,_universidad_de_palermo,licenciatura_en_sociología_,20/Sep/20,justin_mosley,m,03/Aug/39,bhuang@gmail.com,9303
231,_universidad_de_palermo,ciencias_veterinarias,20/Sep/20,steven_russell,m,26/Mar/06,david33@gmail.com,5405
232,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,20/Sep/20,cheryl_porter,f,22/Oct/07,harrisjuan@gmail.com,3304
233,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,20/Sep/20,christina_clark,f,27/Apr/23,cohenjennifer@hotmail.com,2720
234,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,20/Sep/20,douglas_andrews,m,19/Oct/37,melissa31@yahoo.com,3326
235,_universidad_de_palermo,licenciatura_en_sociología_,20/Sep/20,joshua_cobb,m,20/Oct/81,gwilson@yahoo.com,2505
236,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,20/Sep/20,tyler_figueroa,m,08/Apr/21,jamesbenitez@yahoo.com,1834
237,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,20/Sep/20,michael_pena,m,25/Dec/13,kelly69@hotmail.com,5357
238,_universidad_de_palermo,contador_público_,21/Sep/20,david_kline,m,09/Feb/58,heather84@gmail.com,4603
239,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,21/Sep/20,carrie_blanchard,f,29/Sep/10,michellespencer@yahoo.com,9040
240,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,21/Sep/20,angel_johnson,f,27/Jun/01,chadclark@yahoo.com,3351
241,_universidad_de_palermo,licenciatura_en_ciencia_política_,21/Sep/20,robert_george,m,29/Dec/90,colinoliver@yahoo.com,5567
242,_universidad_de_palermo,licenciatura_en_sociología_,21/Sep/20,cassandra_benson,f,23/Jun/29,brendagreen@hotmail.com,4242
243,_universidad_de_palermo,licenciatura_en_musicoterapia,21/Sep/20,matthew_schaefer,m,29/Jun/44,gregory93@hotmail.com,3025
244,_universidad_de_palermo,licenciatura_en_artes,21/Sep/20,bonnie_harris,f,22/Dec/46,combsshelby@yahoo.com,9050
245,_universidad_de_palermo,diseño_industrial,21/Sep/20,thomas_ryan,m,30/May/22,baxtergregory@yahoo.com,6435
246,_universidad_de_palermo,licenciatura_en_musicoterapia,21/Sep/20,tonya_gaines,f,19/Oct/35,courtneyortiz@yahoo.com,6241
247,_universidad_de_palermo,actuario_,21/Sep/20,christopher_patterson,m,09/Sep/28,burkejames@hotmail.com,5607
248,_universidad_de_palermo,ingeniería_electrónica,21/Sep/20,brittany_jennings,f,26/Mar/13,reedjennifer@yahoo.com,3087
249,_universidad_de_palermo,ingeniería_mecánica,21/Sep/20,kirsten_armstrong,f,03/Mar/06,murraybenjamin@gmail.com,6221
250,_universidad_de_palermo,medicina,21/Sep/20,jeffery_brandt,m,12/Mar/64,ygonzalez@gmail.com,3376
251,_universidad_de_palermo,bioquímica,21/Sep/20,philip_barnes,m,04/Jan/87,paul69@yahoo.com,5513
252,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,21/Sep/20,johnny_zhang,m,23/Oct/34,daypeter@gmail.com,1678
253,_universidad_de_palermo,arquitectura,21/Sep/20,cindy_smith,f,19/Dec/10,fletcherpreston@gmail.com,6013
254,_universidad_de_palermo,bioquímica,22/Sep/20,emily_smith,f,27/Jan/42,ltorres@hotmail.com,1913
255,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,22/Sep/20,angela_jefferson,f,04/Feb/07,nicholashunter@hotmail.com,7160
256,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,22/Sep/20,james_smith,m,03/Jul/83,raymondhanson@gmail.com,7212
257,_universidad_de_palermo,medicina,22/Sep/20,deborah_frazier,f,09/Feb/62,vincentwilliams@gmail.com,2935
258,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,22/Sep/20,amy_harper,f,10/Jun/38,johnsonrobert@hotmail.com,3360
259,_universidad_de_palermo,licenciatura_en_sociología_,22/Sep/20,matthew_robinson,m,28/Nov/77,erivera@hotmail.com,9220
260,_universidad_de_palermo,técnico_para_bioterios_,22/Sep/20,stacy_brown,f,25/Jun/07,karen20@gmail.com,6213
261,_universidad_de_palermo,bioquímica,22/Sep/20,rebecca_fisher,f,30/Mar/06,darrenolson@hotmail.com,6509
262,_universidad_de_palermo,agronomía,22/Sep/20,james_schultz,m,28/May/35,nbass@gmail.com,3087
263,_universidad_de_palermo,farmacia,22/Sep/20,anna_cervantes,f,28/Nov/29,higginsdennis@hotmail.com,1757
264,_universidad_de_palermo,medicina,22/Sep/20,jorge_perez,m,29/Apr/24,ywilson@gmail.com,8375
265,_universidad_de_palermo,actuario_,22/Sep/20,logan_willis,m,08/Dec/09,thompsonkyle@yahoo.com,2806
266,_universidad_de_palermo,licenciatura_en_administración_,22/Sep/20,ashley_moore,f,04/Nov/10,lhall@gmail.com,1615
267,_universidad_de_palermo,actuario_,22/Sep/20,michael_clark,m,21/Apr/44,lwilliams@yahoo.com,1931
268,_universidad_de_palermo,ingeniería_mecánica,23/Sep/20,robert_perez,m,12/Feb/19,alexanderwilliam@hotmail.com,3224
269,_universidad_de_palermo,ingeniería_electrónica,23/Sep/20,erik_odonnell,m,04/Dec/79,grahamelizabeth@yahoo.com,2946
270,_universidad_de_palermo,ingeniería_en_informática,23/Sep/20,amber_gonzalez,f,21/Jun/65,gutierrezanthony@yahoo.com,7313
271,_universidad_de_palermo,ingeniería_mecánica,23/Sep/20,dustin_holmes,m,07/Jun/83,pricejames@hotmail.com,6220
272,_universidad_de_palermo,licenciatura_en_ciencia_política_,23/Sep/20,martin_peck,m,21/Feb/46,kellyhughes@gmail.com,2156
273,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,23/Sep/20,angel_jacobs,f,14/Nov/43,sarah99@hotmail.com,9009
274,_universidad_de_palermo,ingeniería_electrónica,23/Sep/20,karen_yang,f,21/Mar/47,farmerheather@gmail.com,2438
275,_universidad_de_palermo,licenciatura_en_administración_,23/Sep/20,john_roach,m,13/Oct/56,donnadeleon@hotmail.com,9021
276,_universidad_de_palermo,bioquímica,23/Sep/20,matthew_wallace,m,01/Feb/33,andrewporter@gmail.com,1661
277,_universidad_de_palermo,diseño_de_imagen_y_sonido,23/Sep/20,maria_yang,f,25/Dec/72,omurray@gmail.com,3540
278,_universidad_de_palermo,técnico_para_bioterios_,23/Sep/20,dana_allison,f,08/Jun/98,bianca95@gmail.com,2170
279,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,23/Sep/20,jeremy_burch,m,28/Nov/19,davidnorton@hotmail.com,8375
280,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,24/Sep/20,joshua_cordova,m,23/Nov/03,swilliams@yahoo.com,6620
281,_universidad_de_palermo,ingeniería_en_informática,24/Sep/20,jessica_stewart,f,22/Feb/96,richard33@gmail.com,2101
282,_universidad_de_palermo,ingeniería_electrónica,24/Sep/20,russell_singh,m,12/Oct/03,bethbennett@hotmail.com,2801
283,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,24/Sep/20,tiffany_smith,f,04/Nov/94,charles46@hotmail.com,3358
284,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,24/Sep/20,kristen_winters,f,25/Jan/91,antonio60@yahoo.com,7521
285,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,24/Sep/20,rebecca_chavez,f,23/Apr/55,shelley68@gmail.com,6516
286,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,24/Sep/20,christopher_lawrence,m,31/Aug/11,cynthia55@yahoo.com,4709
287,_universidad_de_palermo,licenciatura_en_administración_,24/Sep/20,lisa_ross,f,17/Aug/15,phall@yahoo.com,2521
288,_universidad_de_palermo,ingeniería_electrónica,24/Sep/20,andre_thomas,m,19/Oct/83,michael33@gmail.com,8345
289,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,24/Sep/20,kevin_nguyen,m,16/Dec/24,pstevens@yahoo.com,5873
290,_universidad_de_palermo,licenciatura_en_psicología,24/Sep/20,vanessa_ali,f,14/Sep/66,sheltonchristopher@gmail.com,2119
291,_universidad_de_palermo,ciencias_veterinarias,25/Sep/20,phillip_parks,m,27/Jul/01,benjaminhull@hotmail.com,1890
292,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,25/Sep/20,shane_anderson,m,22/Nov/86,melanierichards@yahoo.com,3567
293,_universidad_de_palermo,licenciatura_en_musicoterapia,25/Sep/20,peter_welch,m,20/Dec/41,kathy29@gmail.com,2820
294,_universidad_de_palermo,licenciatura_en_psicología,25/Sep/20,william_walker_md,m,18/Dec/58,joshua48@gmail.com,8347
295,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,25/Sep/20,richard_ramirez,m,20/Apr/60,jonathanburns@hotmail.com,9107
296,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,25/Sep/20,mark_norton,m,04/Jan/65,victoriawalters@yahoo.com,5757
297,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,25/Sep/20,james_klein,m,07/Aug/82,andrewvega@gmail.com,5743
298,_universidad_de_palermo,medicina,26/Sep/20,jeffrey_walter,m,10/Jan/17,ashley73@hotmail.com,3357
299,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,26/Sep/20,andrew_byrd,m,22/Jun/49,seangutierrez@gmail.com,7505
300,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,26/Sep/20,joseph_alvarez,m,17/Nov/15,douglasharrell@yahoo.com,3360
301,_universidad_de_palermo,contador_público_,26/Sep/20,anthony_savage,m,13/Feb/91,kimberlycoleman@yahoo.com,3032
302,_universidad_de_palermo,ingeniería_en_informática,26/Sep/20,jessica_warren,f,15/Jul/37,mary49@hotmail.com,3285
303,_universidad_de_palermo,arquitectura,26/Sep/20,katie_reynolds,f,19/Dec/07,greerchristopher@hotmail.com,8166
304,_universidad_de_palermo,diseño_de_imagen_y_sonido,26/Sep/20,kimberly_barnes,f,02/Feb/13,seanmorris@gmail.com,5470
305,_universidad_de_palermo,bioquímica,26/Sep/20,justin_perry,m,30/Jun/49,yvonne23@yahoo.com,2639
306,_universidad_de_palermo,medicina,26/Sep/20,melissa_johnson,f,27/Jul/18,joshua63@hotmail.com,6100
307,_universidad_de_palermo,medicina,26/Sep/20,rhonda_mason,f,28/Nov/09,michele06@hotmail.com,4230
308,_universidad_de_palermo,ciencias_veterinarias,26/Sep/20,theresa_hunter,f,12/Jan/59,angela78@gmail.com,1891
309,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,26/Sep/20,david_hayes,m,03/Nov/61,wallacelindsay@yahoo.com,7500
310,_universidad_de_palermo,actuario_,27/Sep/20,taylor_fleming,f,06/May/35,foxroberto@yahoo.com,8303
311,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,27/Sep/20,patrick_may,m,14/Sep/11,elizabethroth@yahoo.com,4124
312,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,27/Sep/20,jonathan_jones,m,11/Jun/27,miablake@gmail.com,4518
313,_universidad_de_palermo,licenciatura_en_musicoterapia,27/Sep/20,neil_gomez,m,16/Mar/05,joy36@yahoo.com,4726
314,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,27/Sep/20,ariel_garcia,f,29/Nov/22,melissabradford@hotmail.com,6237
315,_universidad_de_palermo,técnico_para_bioterios_,27/Sep/20,alec_wood,m,16/Feb/18,kingvictoria@gmail.com,3304
316,_universidad_de_palermo,ingeniería_mecánica,27/Sep/20,mr._richard_guerra_md,m,22/Mar/14,laradana@hotmail.com,2909
317,_universidad_de_palermo,licenciatura_en_administración_,27/Sep/20,jill_clark,f,28/Apr/75,brandon10@hotmail.com,3304
318,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,27/Sep/20,james_thompson,m,04/Jul/60,nathan09@hotmail.com,4135
319,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,27/Sep/20,brenda_avila,f,10/Oct/08,brianmiller@gmail.com,3465
320,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,27/Sep/20,elaine_keller,f,06/Apr/57,christopherbuchanan@hotmail.com,8115
321,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,27/Sep/20,cody_poole,m,23/Jun/26,brownseth@gmail.com,2903
322,_universidad_de_palermo,actuario_,27/Sep/20,jacqueline_brooks,f,02/Aug/28,nicole07@hotmail.com,1909
323,_universidad_de_palermo,farmacia,27/Sep/20,jill_torres_dds,f,08/Jun/18,nicole78@yahoo.com,7536
324,_universidad_de_palermo,farmacia,27/Sep/20,paul_roberts,m,24/Aug/58,brandonwest@yahoo.com,3518
325,_universidad_de_palermo,ciencias_veterinarias,27/Sep/20,tonya_mccarthy,f,23/Jul/90,yandrade@gmail.com,8307
326,_universidad_de_palermo,licenciatura_en_psicología,28/Sep/20,susan_anthony,f,15/Apr/40,keith90@hotmail.com,3070
327,_universidad_de_palermo,licenciatura_en_administración_,28/Sep/20,blake_kelly,m,10/Oct/06,johnthompson@yahoo.com,1621
328,_universidad_de_palermo,contador_público_,28/Sep/20,jason_white,m,22/Feb/25,huynhjerry@gmail.com,5327
329,_universidad_de_palermo,actuario_,28/Sep/20,jeffrey_fisher,m,28/Sep/16,sthomas@yahoo.com,5474
330,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,28/Sep/20,jennifer_cruz,f,15/Jul/26,bryce13@gmail.com,3085
331,_universidad_de_palermo,bioquímica,28/Sep/20,martha_mendoza,f,03/Jan/01,sfreeman@gmail.com,1636
332,_universidad_de_palermo,ingeniería_mecánica,28/Sep/20,lindsay_martinez,f,26/Dec/50,abarker@yahoo.com,2451
333,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,28/Sep/20,kimberly_wiggins,f,24/Nov/99,cummingsstephanie@gmail.com,1987
334,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,28/Sep/20,karen_rivera,f,02/Sep/19,usimpson@yahoo.com,7313
335,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,28/Sep/20,jacob_torres,m,17/Jul/35,carriedavis@hotmail.com,6403
336,_universidad_de_palermo,farmacia,28/Sep/20,stefanie_hall,f,20/May/08,brian92@gmail.com,6459
337,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,28/Sep/20,mary_serrano,f,04/Sep/61,cliffordbright@gmail.com,4711
338,_universidad_de_palermo,actuario_,28/Sep/20,linda_parsons,f,17/Jan/77,gavinallen@hotmail.com,3306
339,_universidad_de_palermo,licenciatura_en_musicoterapia,28/Sep/20,andrea_cobb,f,25/Apr/42,bryan43@hotmail.com,7163
340,_universidad_de_palermo,medicina,28/Sep/20,james_case,m,08/Jan/71,rebecca54@hotmail.com,6474
341,_universidad_de_palermo,ingeniería_electrónica,28/Sep/20,sarah_juarez,f,16/Aug/30,michaelmclean@yahoo.com,3337
342,_universidad_de_palermo,contador_público_,28/Sep/20,brandon_stein,m,11/Nov/05,rebeccabaker@hotmail.com,2905
343,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,28/Sep/20,mary_daniels,f,13/Jun/09,sherylmartin@hotmail.com,2347
344,_universidad_de_palermo,actuario_,29/Sep/20,stephanie_davis,f,25/May/14,yhenry@gmail.com,8333
345,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,29/Sep/20,michael_williams,m,02/Sep/13,shenderson@hotmail.com,6605
346,_universidad_de_palermo,licenciatura_en_artes,29/Sep/20,mr._david_boyd,m,24/Jul/59,nicholasbeck@gmail.com,3418
347,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,29/Sep/20,greg_duncan,m,16/Jul/60,leslie76@yahoo.com,6331
348,_universidad_de_palermo,ingeniería_electrónica,29/Sep/20,courtney_walker,f,13/Feb/43,jwhite@gmail.com,2449
349,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,29/Sep/20,james_bradford,m,15/Jul/45,heather12@hotmail.com,7214
350,_universidad_de_palermo,medicina,29/Sep/20,jessica_porter,f,06/Jul/73,welchandrea@hotmail.com,2635
351,_universidad_de_palermo,licenciatura_en_artes,29/Sep/20,gary_vargas,m,19/Sep/93,williamsonjoan@hotmail.com,2113
352,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,29/Sep/20,jennifer_bullock,f,18/Apr/95,bpalmer@gmail.com,2347
353,_universidad_de_palermo,licenciatura_en_psicología,29/Sep/20,paula_kirk,f,24/Nov/58,qbarajas@gmail.com,4113
354,_universidad_de_palermo,licenciatura_en_musicoterapia,29/Sep/20,nathan_anderson,m,16/Aug/68,qmorrison@gmail.com,3074
355,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,29/Sep/20,candice_arnold,f,18/May/18,khart@hotmail.com,8166
356,_universidad_de_palermo,licenciatura_en_ciencia_política_,29/Sep/20,jenna_ramos,f,15/Feb/98,charles87@yahoo.com,4163
357,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,30/Sep/20,leah_roberts_md,f,22/Jan/04,moorejoseph@gmail.com,8360
358,_universidad_de_palermo,diseño_industrial,30/Sep/20,joseph_marshall,m,09/Apr/76,flemingaaron@hotmail.com,5415
359,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,30/Sep/20,kelly_butler,f,06/Jan/38,amanda85@yahoo.com,8418
360,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,30/Sep/20,erika_ortiz_dvm,f,09/Oct/14,sheila27@hotmail.com,6559
361,_universidad_de_palermo,medicina,30/Sep/20,mark_sheppard,m,28/Feb/99,timothy91@gmail.com,1812
362,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,30/Sep/20,monique_chase,f,01/Apr/84,gracemonroe@hotmail.com,2707
363,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,30/Sep/20,mr._jose_johnson,m,20/Oct/61,hunterjessica@gmail.com,8126
364,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,30/Sep/20,kelly_hawkins,f,08/Nov/10,zacharycrawford@gmail.com,2823
365,_universidad_de_palermo,medicina,30/Sep/20,holly_jackson,f,16/Nov/11,chandlerbilly@gmail.com,2701
366,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,30/Sep/20,hannah_rodriguez,f,16/Aug/38,sjenkins@hotmail.com,5449
367,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,30/Sep/20,barbara_kim,f,23/Jul/79,lopezandrew@gmail.com,6424
368,_universidad_de_palermo,contador_público_,30/Sep/20,samantha_cowan,f,07/Nov/63,brianhahn@hotmail.com,8103
369,_universidad_de_palermo,contador_público_,30/Sep/20,matthew_carpenter,m,12/Mar/01,krystal57@gmail.com,5372
370,_universidad_de_palermo,licenciatura_en_sociología_,30/Sep/20,sarah_weaver,f,03/Dec/50,ericmercer@yahoo.com,9003
371,_universidad_de_palermo,licenciatura_en_artes,30/Sep/20,mitchell_oneill,m,25/May/22,jpeters@gmail.com,2800
372,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,30/Sep/20,elizabeth_nelson,f,03/Dec/98,john62@yahoo.com,6311
373,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,30/Sep/20,jody_anderson,f,26/Jun/43,abigail06@gmail.com,5592
374,_universidad_de_palermo,licenciatura_en_psicología,30/Sep/20,julie_miller,f,27/Aug/84,katherinemack@hotmail.com,9001
375,_universidad_de_palermo,diseño_de_imagen_y_sonido,30/Sep/20,laura_wilson,f,25/Jan/50,rodriguezderek@hotmail.com,9225
376,_universidad_de_palermo,licenciatura_en_sociología_,30/Sep/20,ryan_martin,m,13/Jan/98,erin71@hotmail.com,2523
